node1,node2,length,startLoc,endLoc,startYear,endYear
17874,17875,0.0177200000000042,other,other,2000.49990068493,2000.51762068493
13930,13931,5.61275,other,other,2000.50038068493,2006.11313068493
13930,13932,4.39636,other,other,2000.50038068493,2004.89674068493
23692,9936,21.8766815068493,other,poland,2000.50140068493,2022.37808219178
23692,9937,13.9917500000001,other,other,2000.50140068493,2014.49315068493
14647,891,9.99136000000014,other,other,2000.50179068493,2010.49315068493
14647,892,9.99136000000014,other,other,2000.50179068493,2010.49315068493
17832,4070,1.99118000000013,other,other,2000.50197068493,2002.49315068493
17832,17833,0.0404599999999959,other,other,2000.50197068493,2000.54243068493
21172,7416,1.99111000000013,other,other,2000.50204068493,2002.49315068493
21172,7417,1.99111000000013,other,other,2000.50204068493,2002.49315068493
24747,10984,8.99076000000014,other,other,2000.50239068493,2009.49315068493
24747,10985,18.9907600000001,other,other,2000.50239068493,2019.49315068493
18537,4784,14.9905700000001,other,other,2000.50258068493,2015.49315068493
18537,4785,18.9905700000001,other,other,2000.50258068493,2019.49315068493
25742,11988,16.9903700000001,other,other,2000.50278068493,2017.49315068493
25742,11989,20.9903700000001,other,other,2000.50278068493,2021.49315068493
15944,2185,16.9898000000001,other,other,2000.50335068493,2017.49315068493
15944,2186,19.9911848341943,other,other,2000.50335068493,2020.49453551913
19858,6103,5.98811000000014,other,other,2000.50504068493,2006.49315068493
19858,6104,14.9881100000001,other,other,2000.50504068493,2015.49315068493
20078,6322,12.9861300000001,other,other,2000.50702068493,2013.49315068493
20078,20079,0.910320000000002,other,other,2000.50702068493,2001.41734068493
20510,6757,5.98596000000013,other,other,2000.50719068493,2006.49315068493
20510,20511,4.2676,other,other,2000.50719068493,2004.77479068493
15009,1248,15.9864248341943,other,other,2000.50811068493,2016.49453551913
15009,15010,3.55636,other,other,2000.50811068493,2004.06447068493
23759,10000,10.98356,other,other,2000.50959068493,2011.49315068493
23759,23760,0.942640000000001,other,other,2000.50959068493,2001.45223068493
24880,11123,2.98119,other,other,2000.51196068493,2003.49315068493
24880,11124,20.9976283561645,other,poland,2000.51196068493,2021.5095890411
23885,10119,13.9811700000001,other,other,2000.51198068493,2014.49315068493
23885,23886,0.801169999999999,other,other,2000.51198068493,2001.31315068493
17550,17551,4.51315,other,other,2000.51288068493,2005.02603068493
17550,17552,3.26116,other,other,2000.51288068493,2003.77404068493
25226,11464,11.9793348341943,other,other,2000.51520068493,2012.49453551913
25226,11465,12.9779500000001,other,other,2000.51520068493,2013.49315068493
16525,16526,3.39561,other,other,2000.51522068493,2003.91083068493
16525,16527,1.25557,other,other,2000.51522068493,2001.77079068493
15566,15567,0.895949072569906,other,other,2000.51539161236,2001.41134068493
15566,15587,0.00194907256990717,other,other,2000.51539161236,2000.51734068493
19602,5847,11.9785748341943,other,other,2000.51596068493,2012.49453551913
19602,5848,14.9771900000001,other,other,2000.51596068493,2015.49315068493
16354,2592,14.9768500000001,other,other,2000.51630068493,2015.49315068493
16354,2593,11.9782348341943,other,other,2000.51630068493,2012.49453551913
15587,15588,3.66914,other,other,2000.51734068493,2004.18648068493
15587,15589,1.57483,other,other,2000.51734068493,2002.09217068493
19462,19463,2.47958,other,other,2000.51734068493,2002.99692068493
19462,19464,3.07232,other,other,2000.51734068493,2003.58966068493
17875,4114,1.97553000000013,other,other,2000.51762068493,2002.49315068493
17875,17876,0.0155999999999992,other,other,2000.51762068493,2000.53322068493
21118,7363,16.9736800000001,other,other,2000.51947068493,2017.49315068493
21118,21119,2.83654,other,other,2000.51947068493,2003.35601068493
15311,1556,14.9717000000001,other,other,2000.52145068493,2015.49315068493
15311,1557,11.9730848341943,other,other,2000.52145068493,2012.49453551913
14402,642,6.97135,other,other,2000.52180068493,2007.49315068493
14402,14403,1.42578340400139,other,other,2000.52180068493,2001.94758408893
26256,12498,19.5271618833746,other,poland,2000.52475068493,2020.05191256831
26256,26257,16.54267,other,other,2000.52475068493,2017.06742068493
20846,7089,0.967779999999998,other,other,2000.52537068493,2001.49315068493
20846,7090,0.967779999999998,other,other,2000.52537068493,2001.49315068493
25251,11489,13.9675400000001,other,other,2000.52561068493,2014.49315068493
25251,11490,20.9675400000001,other,other,2000.52561068493,2021.49315068493
25062,11303,22.7738091780822,other,poland,2000.52756068493,2023.30136986301
25062,25063,16.16877,other,other,2000.52756068493,2016.69633068493
18392,4635,14.9649600000001,other,other,2000.52819068493,2015.49315068493
18392,4636,16.9649600000001,other,other,2000.52819068493,2017.49315068493
20328,6572,21.9179246575344,other,poland,2000.52865068493,2022.44657534247
20328,6573,19.9658848341943,other,other,2000.52865068493,2020.49453551913
17856,4093,1.96269000000014,other,other,2000.53046068493,2002.49315068493
17856,4094,1.96269000000014,other,other,2000.53046068493,2002.49315068493
20032,20033,2.67933326165539,poland,poland,2000.53209742328,2003.21143068493
20032,20053,0.0222732616553927,poland,poland,2000.53209742328,2000.55437068493
20573,6814,1.96096,other,other,2000.53219068493,2002.49315068493
20573,20574,0.977930000000001,other,other,2000.53219068493,2001.51012068493
22984,9225,19.9621348341943,other,other,2000.53240068493,2020.49453551913
22984,22985,14.49017,other,other,2000.53240068493,2015.02257068493
14624,869,13.9599700000001,other,other,2000.53318068493,2014.49315068493
14624,870,17.9599700000001,other,other,2000.53318068493,2018.49315068493
17876,17877,1.95992,other,other,2000.53322068493,2002.49314068493
17876,17878,0.0157299999999978,other,other,2000.53322068493,2000.54895068493
25012,11249,13.9592000000001,other,other,2000.53395068493,2014.49315068493
25012,11250,13.9592000000001,other,other,2000.53395068493,2014.49315068493
17808,4047,1.95824,other,other,2000.53491068493,2002.49315068493
17808,4048,2.95824,other,other,2000.53491068493,2003.49315068493
20985,7230,14.9558500000001,other,other,2000.53730068493,2015.49315068493
20985,7231,14.9558500000001,other,other,2000.53730068493,2015.49315068493
18513,4758,12.9556400000001,other,other,2000.53751068493,2013.49315068493
18513,18514,5.95273784502385,other,other,2000.53751068493,2006.49024852996
15655,15656,8.94605548596031,other,other,2000.53758068493,2009.48363617089
15655,15657,1.8468,other,other,2000.53758068493,2002.38438068493
21856,8096,16.9553300000001,other,other,2000.53782068493,2017.49315068493
21856,8097,22.6019053424658,other,poland,2000.53782068493,2023.1397260274
21415,7654,5.95471000000013,other,other,2000.53844068493,2006.49315068493
21415,7655,12.9547100000001,other,other,2000.53844068493,2013.49315068493
25883,12125,19.9537448341943,other,other,2000.54079068493,2020.49453551913
25883,25884,3.92016,other,other,2000.54079068493,2004.46095068493
23401,9642,14.9515400000001,other,other,2000.54161068493,2015.49315068493
23401,23402,10.91303,other,other,2000.54161068493,2011.45464068493
19288,5536,18.9511500000001,other,other,2000.54200068493,2019.49315068493
19288,5537,13.9511500000001,other,other,2000.54200068493,2014.49315068493
17833,4071,1.95072000000014,other,other,2000.54243068493,2002.49315068493
17833,17834,0.0138500000000015,other,other,2000.54243068493,2000.55628068493
18035,4272,2.94843000000014,other,other,2000.54472068493,2003.49315068493
18035,18036,1.82077,other,other,2000.54472068493,2002.36549068493
16339,2575,10.9484000000001,other,other,2000.54475068493,2011.49315068493
16339,16340,10.262,other,other,2000.54475068493,2010.80675068493
23472,9714,18.9470100000001,other,other,2000.54614068493,2019.49315068493
23472,9715,18.9470100000001,other,other,2000.54614068493,2019.49315068493
24867,11109,18.94463,other,other,2000.54852068493,2019.49315068493
24867,24868,2.46,other,other,2000.54852068493,2003.00852068493
17318,17319,0.493798781652391,other,other,2000.54854760803,2001.04234638968
17318,17327,0.000263076899280179,other,other,2000.54854760803,2000.54881068493
17327,17328,3.05972,other,other,2000.54881068493,2003.60853068493
17327,17329,0.135630000000003,other,other,2000.54881068493,2000.68444068493
17878,4117,1.94420000000014,other,other,2000.54895068493,2002.49315068493
17878,17879,0.47343,other,other,2000.54895068493,2001.02238068493
22741,8979,10.9441300000001,other,other,2000.54902068493,2011.49315068493
22741,22742,2.25754,other,other,2000.54902068493,2002.80656068493
16206,2446,17.9432900000001,other,other,2000.54986068493,2018.49315068493
16206,16207,2.08639,other,other,2000.54986068493,2002.63625068493
18378,18379,5.01077,other,other,2000.55193068493,2005.56270068493
18378,18381,0.929500000000001,other,other,2000.55193068493,2001.48143068493
19833,6080,16.9404000000001,other,other,2000.55275068493,2017.49315068493
19833,6081,14.9404000000001,other,other,2000.55275068493,2015.49315068493
16010,16011,9.55783,other,other,2000.55287068493,2010.11070068493
16010,16012,3.20034,other,other,2000.55287068493,2003.75321068493
21717,7955,7.94107483419427,other,other,2000.55346068493,2008.49453551913
21717,21718,1.32849,other,other,2000.55346068493,2001.88195068493
17768,4006,11.9403048341943,other,other,2000.55423068493,2012.49453551913
17768,17769,0.623247102697302,other,other,2000.55423068493,2001.17747778763
20053,20054,8.59605,poland,poland,2000.55437068493,2009.15042068493
20053,20055,4.63012,poland,poland,2000.55437068493,2005.18449068493
15050,1288,20.9383800000001,other,other,2000.55477068493,2021.49315068493
15050,15051,5.80324,other,other,2000.55477068493,2006.35801068493
17834,4072,1.93687000000014,other,other,2000.55628068493,2002.49315068493
17834,17835,0.48423,other,other,2000.55628068493,2001.04051068493
20662,6898,9.9367,other,other,2000.55645068493,2010.49315068493
20662,20663,16.9178758373095,other,other,2000.55645068493,2017.47432652224
17102,3344,18.9352400000001,other,other,2000.55791068493,2019.49315068493
17102,17103,3.25702,other,other,2000.55791068493,2003.81493068493
16140,2379,16.9338300000001,other,other,2000.55932068493,2017.49315068493
16140,16141,3.57605,other,other,2000.55932068493,2004.13537068493
22974,9215,14.9314100000001,other,other,2000.56174068493,2015.49315068493
22974,22975,1.06936,other,other,2000.56174068493,2001.63110068493
19756,6001,22.9302800000001,other,poland,2000.56287068493,2023.49315068493
19756,6002,19.9316648341943,other,other,2000.56287068493,2020.49453551913
21702,21703,1.05758,other,other,2000.56292068493,2001.62050068493
21702,21704,5.14965,other,other,2000.56292068493,2005.71257068493
21013,21014,9.32903,other,other,2000.56401068493,2009.89304068493
21013,21018,3.47517,other,other,2000.56401068493,2004.03918068493
21176,7422,18.9282100000001,other,other,2000.56494068493,2019.49315068493
21176,7423,1.92821000000013,other,other,2000.56494068493,2002.49315068493
16746,2990,12.9280500000001,other,other,2000.56510068493,2013.49315068493
16746,16747,1.88572,other,other,2000.56510068493,2002.45082068493
19523,5767,15.9283348341943,other,other,2000.56620068493,2016.49453551913
19523,5768,12.9269500000001,other,other,2000.56620068493,2013.49315068493
19860,19861,0.0317458228515086,other,other,2000.56664486208,2000.59839068493
19860,19862,0.0317458228515086,other,other,2000.56664486208,2000.59839068493
24205,24206,3.39456,other,other,2000.56725068493,2003.96181068493
24205,24208,1.424,other,other,2000.56725068493,2001.99125068493
22384,8625,22.8860438356165,other,poland,2000.56875068493,2023.45479452055
22384,22385,3.7177,other,other,2000.56875068493,2004.28645068493
26080,12322,21.7158508219178,poland,poland,2000.56908068493,2022.28493150685
26080,12323,22.1898234246577,poland,poland,2000.56908068493,2022.75890410959
25565,11808,17.92362,other,other,2000.56953068493,2018.49315068493
25565,11809,20.92362,other,other,2000.56953068493,2021.49315068493
26192,12434,22.9723350684933,other,poland,2000.57013068493,2023.54246575342
26192,26193,1.3243,other,other,2000.57013068493,2001.89443068493
15956,2197,16.9223300000001,other,other,2000.57082068493,2017.49315068493
15956,15957,1.24121,other,other,2000.57082068493,2001.81203068493
15794,2033,21.9220500000001,other,other,2000.57110068493,2022.49315068493
15794,15795,1.08244,other,other,2000.57110068493,2001.65354068493
17743,3980,6.92145000000014,other,other,2000.57170068493,2007.49315068493
17743,17744,6.49613,other,other,2000.57170068493,2007.06783068493
18077,4317,5.91933000000014,other,other,2000.57382068493,2006.49315068493
18077,4318,7.92071483419428,other,other,2000.57382068493,2008.49453551913
16858,3101,19.9206348341943,other,other,2000.57390068493,2020.49453551913
16858,16859,2.53212,other,other,2000.57390068493,2003.10602068493
13942,187,21.199451780822,other,poland,2000.57589068493,2021.77534246575
13942,188,18.9172600000001,other,other,2000.57589068493,2019.49315068493
18203,4444,5.91618000000014,other,other,2000.57697068493,2006.49315068493
18203,4445,9.91618000000014,other,other,2000.57697068493,2010.49315068493
24638,10875,17.9159600000001,other,other,2000.57719068493,2018.49315068493
24638,10876,15.9173448341943,other,other,2000.57719068493,2016.49453551913
15503,1745,10.9147700000001,other,other,2000.57838068493,2011.49315068493
15503,15504,11.890548647629,other,other,2000.57838068493,2012.46892933256
21726,7964,17.9146100000001,other,other,2000.57854068493,2018.49315068493
21726,21727,0.273049999999998,other,other,2000.57854068493,2000.85159068493
25725,11970,17.1606553424657,poland,poland,2000.57907068493,2017.7397260274
25725,25726,4.74435,poland,poland,2000.57907068493,2005.32342068493
19330,5577,0.914050000000131,other,other,2000.57910068493,2001.49315068493
19330,5578,0.914050000000131,other,other,2000.57910068493,2001.49315068493
19645,5894,10.9125400000001,other,other,2000.58061068493,2011.49315068493
19645,19646,14.29139,other,other,2000.58061068493,2014.87200068493
27316,13560,10.9118200000001,other,other,2000.58133068493,2011.49315068493
27316,27317,4.16408,other,other,2000.58133068493,2004.74541068493
23925,23926,0.568500569053917,other,other,2000.58146011588,2001.14996068493
23925,23932,0.0130705690539195,other,other,2000.58146011588,2000.59453068493
16776,3020,6.91021000000013,other,other,2000.58294068493,2007.49315068493
16776,16777,1.59515,other,other,2000.58294068493,2002.17809068493
17442,3683,11.910702143252,other,other,2000.58383337587,2012.49453551913
17442,17443,0.0237773090576781,other,other,2000.58383337587,2000.60761068493
23669,9911,14.9086000000001,other,other,2000.58455068493,2015.49315068493
23669,23670,1.53085,other,other,2000.58455068493,2002.11540068493
17093,3335,11.9087948341943,other,other,2000.58574068493,2012.49453551913
17093,17094,1.16738,other,other,2000.58574068493,2001.75312068493
18797,5043,11.9070748341943,other,other,2000.58746068493,2012.49453551913
18797,18798,1.28829,other,other,2000.58746068493,2001.87575068493
20203,6450,10.9000400000001,other,other,2000.59311068493,2011.49315068493
20203,20204,11.8863162012825,other,other,2000.59311068493,2012.47942688621
15168,15169,6.7730367326847,other,other,2000.59334395225,2007.36638068493
15168,15170,0.0128467326846966,other,other,2000.59334395225,2000.60619068493
22768,9004,13.8993500000001,other,other,2000.59380068493,2014.49315068493
22768,22769,4.0294,other,other,2000.59380068493,2004.62320068493
24272,24273,2.61665109582086,other,other,2000.59402068493,2003.21067178075
24272,24279,0.922910000000002,other,other,2000.59402068493,2001.51693068493
24162,10396,15.9004848341943,other,other,2000.59405068493,2016.49453551913
24162,24163,2.08115,other,other,2000.59405068493,2002.67520068493
23932,10166,15.9000048341943,other,other,2000.59453068493,2016.49453551913
23932,23933,1.57349,other,other,2000.59453068493,2002.16802068493
22940,9181,14.89852,other,other,2000.59463068493,2015.49315068493
22940,22941,1.20075,other,other,2000.59463068493,2001.79538068493
17349,17350,1.42862,other,other,2000.59721068493,2002.02583068493
17349,17353,0.913069999999998,other,other,2000.59721068493,2001.51028068493
17218,17219,3.13494,other,other,2000.59807068493,2003.73301068493
17218,17222,1.25301,other,other,2000.59807068493,2001.85108068493
19861,6105,2.89476000000014,other,other,2000.59839068493,2003.49315068493
19861,6106,17.8947600000001,other,other,2000.59839068493,2018.49315068493
19862,19863,0.359950000000001,other,other,2000.59839068493,2000.95834068493
19862,19864,3.10541,other,other,2000.59839068493,2003.70380068493
15828,2068,16.8947100000001,other,other,2000.59844068493,2017.49315068493
15828,2069,16.8947100000001,other,other,2000.59844068493,2017.49315068493
15675,1915,17.8931700000001,other,other,2000.59998068493,2018.49315068493
15675,15676,1.18565,other,other,2000.59998068493,2001.78563068493
22720,22721,1.40491,other,other,2000.60013068493,2002.00504068493
22720,22724,1.04675,other,poland,2000.60013068493,2001.64688068493
24601,10838,10.8926700000001,other,other,2000.60048068493,2011.49315068493
24601,10839,10.8926700000001,other,other,2000.60048068493,2011.49315068493
26268,12510,18.88997,other,other,2000.60318068493,2019.49315068493
26268,12511,13.88997,other,other,2000.60318068493,2014.49315068493
15170,1409,16.8869600000001,other,other,2000.60619068493,2017.49315068493
15170,1410,16.8869600000001,other,other,2000.60619068493,2017.49315068493
25684,11927,15.1054280821919,poland,poland,2000.60690068493,2015.71232876712
25684,25685,4.41189,poland,poland,2000.60690068493,2005.01879068493
24678,10915,20.8857600000001,other,other,2000.60739068493,2021.49315068493
24678,10916,10.8857600000001,other,other,2000.60739068493,2011.49315068493
17443,3684,16.8855400000001,other,other,2000.60761068493,2017.49315068493
17443,3685,8.88554000000013,other,other,2000.60761068493,2009.49315068493
19685,5933,15.8860248341943,other,other,2000.60851068493,2016.49453551913
19685,19686,1.38796,other,other,2000.60851068493,2001.99647068493
24138,10372,15.8852848341943,other,other,2000.60925068493,2016.49453551913
24138,10373,15.8852848341943,other,other,2000.60925068493,2016.49453551913
24608,10845,14.8834600000001,other,other,2000.60969068493,2015.49315068493
24608,24609,10.2641657361896,other,other,2000.60969068493,2010.87385642112
22310,8551,21.88271,other,other,2000.61044068493,2022.49315068493
22310,8552,12.88271,other,other,2000.61044068493,2013.49315068493
26469,12711,16.87877,other,other,2000.61438068493,2017.49315068493
26469,12712,20.7034275342465,other,poland,2000.61438068493,2021.31780821918
19829,6076,21.8732305479452,other,poland,2000.61444068493,2022.48767123288
19829,19830,1.88436,other,other,2000.61444068493,2002.49880068493
24883,11125,16.7932784931507,poland,poland,2000.61494068493,2017.40821917808
24883,24884,22.47547,poland,poland,2000.61494068493,2023.09041068493
21218,21219,10.26382,other,poland,2000.61510068493,2010.87892068493
21218,21220,2.88266,other,other,2000.61510068493,2003.49776068493
20514,20515,17.97085,other,other,2000.61629068493,2018.58714068493
20514,20516,2.17929,other,other,2000.61629068493,2002.79558068493
14480,14481,1.62090877641442,other,other,2000.61631190852,2002.23722068493
14480,14482,0.0131787764144171,other,other,2000.61631190852,2000.62949068493
24341,24342,3.83651547566794,other,other,2000.61686520926,2004.45338068493
24341,24344,0.0116654756679395,other,other,2000.61686520926,2000.62853068493
14446,687,6.87593000000014,other,other,2000.61722068493,2007.49315068493
14446,688,18.8759300000001,other,other,2000.61722068493,2019.49315068493
25404,25405,17.32924,other,other,2000.61830068493,2017.94754068493
25404,25406,3.47773,other,other,2000.61830068493,2004.09603068493
15921,15922,2.0321,other,other,2000.61970068493,2002.65180068493
15921,15923,1.38303,other,other,2000.61970068493,2002.00273068493
14399,639,7.87407483419427,other,other,2000.62046068493,2008.49453551913
14399,640,6.87269000000013,other,other,2000.62046068493,2007.49315068493
15101,1342,9.87258000000013,other,other,2000.62057068493,2010.49315068493
15101,15102,4.21832,other,other,2000.62057068493,2004.83889068493
17556,3796,10.87203,other,other,2000.62112068493,2011.49315068493
17556,17557,1.11546,other,other,2000.62112068493,2001.73658068493
19879,19880,0.342145589978642,other,other,2000.62145314752,2000.9635987375
19879,19890,0.0194975374065827,other,other,2000.62145314752,2000.64095068493
14113,14114,1.41683,other,other,2000.62394068493,2002.04077068493
14113,14115,5.55143,other,other,2000.62394068493,2006.17537068493
16768,3012,17.8689900000001,other,other,2000.62416068493,2018.49315068493
16768,16769,15.8475408945237,other,other,2000.62416068493,2016.47170157946
21068,21069,3.7725,other,other,2000.62771068493,2004.40021068493
21068,21072,0.564640000000001,other,other,2000.62771068493,2001.19235068493
19644,5892,8.86476000000013,other,other,2000.62839068493,2009.49315068493
19644,5893,11.8661448341943,other,other,2000.62839068493,2012.49453551913
24344,10579,7.86600483419427,other,other,2000.62853068493,2008.49453551913
24344,24345,5.1504,other,other,2000.62853068493,2005.77893068493
25719,25720,1.853297160703,other,poland,2000.62920352423,2002.48250068493
25719,25722,0.0075871607030038,other,other,2000.62920352423,2000.63679068493
20081,20082,3.15464,other,other,2000.62935068493,2003.78399068493
20081,20083,4.28474,other,other,2000.62935068493,2004.91409068493
14482,723,14.8636600000001,other,other,2000.62949068493,2015.49315068493
14482,724,16.8636600000001,other,other,2000.62949068493,2017.49315068493
15219,15220,11.50075,other,poland,2000.62961068493,2012.13036068493
15219,15221,0.567360000000001,other,other,2000.62961068493,2001.19697068493
25148,11390,22.1620701369864,other,poland,2000.62971068493,2022.79178082192
25148,25149,1.01129,other,other,2000.62971068493,2001.64100068493
13905,150,15.8637048341943,other,other,2000.63083068493,2016.49453551913
13905,13906,1.35123,other,other,2000.63083068493,2001.98206068493
19049,5293,6.86208277674837,other,other,2000.63106790818,2007.49315068493
19049,19050,0.0234727767482354,other,other,2000.63106790818,2000.65454068493
16222,2461,11.8603648341943,other,other,2000.63417068493,2012.49453551913
16222,2462,14.8589800000001,other,other,2000.63417068493,2015.49315068493
19671,19672,0.731489999999997,other,other,2000.63467068493,2001.36616068493
19671,19673,1.03178,other,other,2000.63467068493,2001.66645068493
25722,11967,14.8563600000001,other,other,2000.63679068493,2015.49315068493
25722,25723,1.57213,other,other,2000.63679068493,2002.20892068493
15302,1545,12.8548000000001,other,other,2000.63835068493,2013.49315068493
15302,15303,5.73424,other,other,2000.63835068493,2006.37259068493
21469,7708,14.8538600000001,other,other,2000.63929068493,2015.49315068493
21469,21470,1.20099,other,other,2000.63929068493,2001.84028068493
22895,9135,7.85453483419428,other,other,2000.64000068493,2008.49453551913
22895,9136,13.85315,other,other,2000.64000068493,2014.49315068493
21497,7736,5.85228000000014,other,other,2000.64087068493,2006.49315068493
21497,7737,5.85228000000014,other,other,2000.64087068493,2006.49315068493
19890,6136,15.8535848341943,other,other,2000.64095068493,2016.49453551913
19890,19891,0.5398,other,other,2000.64095068493,2001.18075068493
18902,5148,10.85014,other,other,2000.64301068493,2011.49315068493
18902,18903,0.374890000000001,other,other,2000.64301068493,2001.01790068493
16672,2913,16.8500200000001,other,other,2000.64313068493,2017.49315068493
16672,16673,0.874809999999997,other,other,2000.64313068493,2001.51794068493
14972,1214,19.8493748341943,other,other,2000.64516068493,2020.49453551913
14972,1215,15.8493748341943,other,other,2000.64516068493,2016.49453551913
22806,9043,13.8479600000001,other,other,2000.64519068493,2014.49315068493
22806,9044,9.84796000000014,other,other,2000.64519068493,2010.49315068493
19714,19715,0.638242253349095,other,other,2000.64567843158,2001.28392068493
19714,19718,0.00889225334909227,other,other,2000.64567843158,2000.65457068493
18450,4694,20.8473100000001,other,other,2000.64584068493,2021.49315068493
18450,4695,6.84731000000014,other,other,2000.64584068493,2007.49315068493
25209,11451,19.8457548341943,other,other,2000.64878068493,2020.49453551913
25209,11452,19.8457548341943,other,other,2000.64878068493,2020.49453551913
21738,7976,16.8433300000001,other,other,2000.64982068493,2017.49315068493
21738,21739,1.18366,other,other,2000.64982068493,2001.83348068493
25785,12028,13.8427000000001,other,other,2000.65045068493,2014.49315068493
25785,12029,13.8427000000001,other,other,2000.65045068493,2014.49315068493
18774,5019,20.84218,other,other,2000.65097068493,2021.49315068493
18774,5020,16.84218,other,other,2000.65097068493,2017.49315068493
24521,10755,18.8414500000001,other,other,2000.65170068493,2019.49315068493
24521,24522,0.351300000000002,other,other,2000.65170068493,2001.00300068493
20470,6716,12.8412500000001,other,other,2000.65190068493,2013.49315068493
20470,20471,4.20641,other,other,2000.65190068493,2004.85831068493
25309,25310,0.944056689314831,other,other,2000.65215399562,2001.59621068493
25309,25324,0.00347668931483014,other,other,2000.65215399562,2000.65563068493
19050,5294,10.8386100000001,other,other,2000.65454068493,2011.49315068493
19050,5295,14.8386100000001,other,other,2000.65454068493,2015.49315068493
19718,5965,22.5783060273973,other,poland,2000.65457068493,2023.23287671233
19718,5966,14.8385800000001,other,other,2000.65457068493,2015.49315068493
25324,11564,7.83890483419428,other,other,2000.65563068493,2008.49453551913
25324,25325,1.40665,other,other,2000.65563068493,2002.06228068493
23777,10018,11.8351948341943,other,other,2000.65934068493,2012.49453551913
23777,10019,15.8351948341943,other,other,2000.65934068493,2016.49453551913
27311,27312,2.64513,other,other,2000.66118068493,2003.30631068493
27311,27313,0.856580000000001,other,other,2000.66118068493,2001.51776068493
14864,1102,12.8319400000001,other,other,2000.66121068493,2013.49315068493
14864,1103,16.8319400000001,other,other,2000.66121068493,2017.49315068493
27281,27282,1.43666,other,other,2000.66181068493,2002.09847068493
27281,27283,1.76706,other,other,2000.66181068493,2002.42887068493
20654,6890,7.83211483419428,other,other,2000.66242068493,2008.49453551913
20654,6891,7.83211483419428,other,other,2000.66242068493,2008.49453551913
20900,20901,1.53514,other,other,2000.66364068493,2002.19878068493
20900,20902,2.90246,other,other,2000.66364068493,2003.56610068493
18476,18477,3.72039,other,other,2000.66384068493,2004.38423068493
18476,18478,0.532170000000001,other,other,2000.66384068493,2001.19601068493
19828,6074,20.4056819178083,other,poland,2000.66829068493,2021.07397260274
19828,6075,7.82624483419428,other,other,2000.66829068493,2008.49453551913
17110,3351,18.8246400000001,other,other,2000.66851068493,2019.49315068493
17110,17111,1.50003078218649,other,other,2000.66851068493,2002.16854146712
18960,18961,1.00158,other,other,2000.66994068493,2001.67152068493
18960,18963,1.26983,other,other,2000.66994068493,2001.93977068493
24612,24613,1.17131,other,other,2000.66998068493,2001.84129068493
24612,24614,0.331879999999998,other,other,2000.66998068493,2001.00186068493
20893,20894,9.45672,other,other,2000.67150068493,2010.12822068493
20893,20895,3.25219,other,other,2000.67150068493,2003.92369068493
24855,11098,7.82265483419427,other,other,2000.67188068493,2008.49453551913
24855,24856,4.5727,other,other,2000.67188068493,2005.24458068493
18179,4421,11.8208848341943,other,other,2000.67365068493,2012.49453551913
18179,4422,9.8195,other,other,2000.67365068493,2010.49315068493
18248,18249,1.72065658777039,other,other,2000.67421409716,2002.39487068493
18248,18251,0.0316265877703898,other,other,2000.67421409716,2000.70584068493
26329,12569,20.8186200000001,other,other,2000.67453068493,2021.49315068493
26329,26330,12.26677,other,other,2000.67453068493,2012.94130068493
24646,24647,2.59909,other,other,2000.67457068493,2003.27366068493
24646,24648,0.48847,other,other,2000.67457068493,2001.16304068493
21326,21327,2.72239,other,other,2000.67496068493,2003.39735068493
21326,21328,5.7817226177506,other,other,2000.67496068493,2006.45668330268
21931,8169,16.81809,other,other,2000.67506068493,2017.49315068493
21931,8170,14.81809,other,other,2000.67506068493,2015.49315068493
15543,15544,3.23118,other,other,2000.67553068493,2003.90671068493
15543,15545,1.27888,other,other,2000.67553068493,2001.95441068493
21529,7767,5.81722000000013,other,other,2000.67593068493,2006.49315068493
21529,7768,5.81722000000013,other,other,2000.67593068493,2006.49315068493
25329,11568,21.8169300000001,other,other,2000.67622068493,2022.49315068493
25329,25330,0.459769999999999,other,other,2000.67622068493,2001.13599068493
20469,6714,22.2716345205481,other,poland,2000.67631068493,2022.94794520548
20469,6715,16.8168400000001,other,other,2000.67631068493,2017.49315068493
21777,21778,6.05208974127817,other,other,2000.67700094365,2006.72909068493
21777,21779,0.00364974127817064,other,other,2000.67700094365,2000.68065068493
15593,15594,1.28603,other,other,2000.67823068493,2001.96426068493
15593,15595,0.353789999999996,other,other,2000.67823068493,2001.03202068493
21779,8019,17.8125000000001,other,other,2000.68065068493,2018.49315068493
21779,21780,1.07414,other,other,2000.68065068493,2001.75479068493
14462,702,7.81264483419427,other,other,2000.68189068493,2008.49453551913
14462,703,6.81126000000013,other,other,2000.68189068493,2007.49315068493
23627,9868,12.8099500000001,other,other,2000.68320068493,2013.49315068493
23627,9869,12.8099500000001,other,other,2000.68320068493,2013.49315068493
16719,2961,16.8095000000001,other,other,2000.68365068493,2017.49315068493
16719,16720,1.46185,other,other,2000.68365068493,2002.14550068493
17329,3570,7.81009483419427,other,other,2000.68444068493,2008.49453551913
17329,17330,2.27351,other,other,2000.68444068493,2002.95795068493
18630,4880,5.80701000000013,other,other,2000.68614068493,2006.49315068493
18630,18631,1.2214,other,other,2000.68614068493,2001.90754068493
14847,1085,14.8068300000001,other,other,2000.68632068493,2015.49315068493
14847,1086,20.8068300000001,other,other,2000.68632068493,2021.49315068493
24703,10940,11.8077948341943,other,other,2000.68674068493,2012.49453551913
